siteid,amount,st
7,1,парка с капюшоном max mara
7,1,кроссовки с открытой пяткой
7,1,54060173
7,1,arctic+explorer
7,1,322788
7,1,сornelliani
7,1,76184
7,1,жакет из замши
7,1,389805
7,1,88793
7,1,дольчегабана
7,1,good+girl
7,1,347459
7,1,s max mars max mara воротник из меха-песцаa воротник из меха-песца max mara воротник из меха-песца
7,1,scervino пуховики
7,1,432651
7,1,406522
7,1,ligne st barth firming gel with ivy extract
7,1,beautiful mind
7,1,масло антивозрастное для лица
7,1,45003
7,1,джоггеры+
7,1,блузка+с+горошком+
7,1,sensai silk peeling mask
7,1,388452
7,1,430814
7,1,434150
7,1,300609
7,1,129842
7,1,cream deodorant
7,1,zecchino d’oro
7,1,322684
7,1,сумка красная
7,1,hugo.+boss
7,1,max mara головные уборы
7,1,max mara бермуды
7,1,босоножки с мехом
7,1,authentic
7,1,make up for ever ultra hd stick foundation
7,1,kevin murphy шампунь
7,1,paul+smith+шапка
7,1,399398
7,1,74273
7,1,340179
7,1,костюм+с+узором
7,1,stone island stone island
7,1,бриджи мужские
7,1,отказаться от рассылки
7,1,canoe шарф
7,1,368614
7,1,вельветовые штаны
7,1,шейные платки
7,1,maxmar
7,1,321737
7,1,55660284поиск
7,1,толстовка+на+молнии+мужская
7,1,gucci bag
7,1,пальто из смешанного шелка с люрексовой нитью
7,1,sacoor brothers
7,1,устойчивая помада
7,1,hayari parfums
7,1,459517
7,1,milla
7,1,вязаный+свитер+
7,1,416131
7,1,natulique
7,1,432033
7,1,feyem
7,1,67590
7,1,мужские трусы
7,1,393277
7,1,335952
7,1,335953
7,1,aoud night
7,1,damino
7,1,54860583 000 006
7,1,туфли 21
7,1,382190
7,1,438199
7,1,350469
7,1,430141
7,1,413513
7,1,50160489
7,1,308564
7,1,jil+sanders
7,1,297679
7,1,burberry кедыпоиск
7,1,"aaa\" zzzzz"
7,1,78999
7,1,369453
7,1,laura mercier
7,1,масло+shik
7,1,с контрастными
7,1,3801
7,1,эрмес
7,1,дубленкапоиск
7,1,дубленка joseph
7,1,345108
7,1,368621
7,1,двухсторонний пуховик
7,1,335531
7,1,357810
7,1,брюки спорт
7,1,299219
7,1,397609
7,1,поискmax mara w
7,1,барбара буй
7,1,куртка кожаная с круглым воротом
7,1,джемпер+ermanno+scervino
7,1,volume powder
7,1,payot+
7,1,giorgio+gratti
7,1,348807
7,1,427448
7,1,gucci+хайлайтер
7,1,shiseido ibuki
7,1,манудичи
7,1,пуховик россия
7,1,416535
7,1,beamont
7,1,пуховик+moschino
7,1,philosophy+di+l.+
7,1,renta i scervino
7,1,mc2 saint
7,1,340318
7,1,ремень burberry
7,1,360932
7,1,373602
7,1,199924
7,1,max co ветровка
7,1,футляр+для+очков
7,1,349147
7,1,спортивные брюкипоиск
7,1,дымка для волос
7,1,30510
7,1,burberry мужская
7,1,424434
7,1,burberry+трикотаж
7,1,max mara бархатный жакет синий
7,1,мартин микалеф
7,1,пальто тедди бер
7,1,pietro brunelly
7,1,max mara блуза из шелка
7,1,colmar+87002
7,1,сумки+этропоиск+
7,1,437591ё
7,1,estee lauder night repair
7,1,431247
7,1,410308
7,1,anti-blemish
7,1,поискпуховик с отделкой мехом енота по капюшону
7,1,мужская+футболка+
7,1,310646
7,1,gucci лофферы
7,1,kane
7,1,пуховики с мехом
7,1,moncler grenoble
7,1,405042
7,1,парфюм jil sander
7,1,плteddy bear icon coatатье
7,1,max+mara+свитшот
7,1,336607
7,1,поиск901608589007
7,1,футболка забивака
7,1,пальто ринальди
7,1,платок+из+шёлка+с+узором+
7,1,куртка зимняя russia
7,1,bosco+di+
7,1,paul smith white
7,1,кочинеллииск
7,1,393881
7,1,392315
7,1,ny201059
7,1,max&co рюкзак
7,1,жилет пуховый без рукавов
7,1,320548
7,1,410304
7,1,dolce gabbana девочкам
7,1,+пуховики
7,1,очки солнцезащитные boss 0977/s 807
7,1,383395
7,1,кардиган из шерстиоиск
7,1,parfumerie+generale+
7,1,weekend+max+пальто
7,1,женские блузки
7,1,411849
7,1,рюкзак из кожи
7,1,кружевной+корсет
7,1,бархатная+парка
7,1,cpcompanyиск
7,1,foaming facial soap
7,1,nature
7,1,askomi
7,1,inuki+
7,1,джинсовое+платье+sportmax
7,1,375477
7,1,st barth with ivy
7,1,спори
7,1,ibiza ruiz
7,1,удалить пользователя
7,1,315576
7,1,432797
7,1,155183
7,1,army+yves+
7,1,футболка max
7,1,плть
7,1,377788
7,1,362067
7,1,324141
7,1,сумка поясничная
7,1,тональный крем giorgio
7,1,molten bene
7,1,d14997/4251s19
7,1,333630
7,1,400938
7,1,поискекднз
7,1,b b помада creamy lip color 71 pink tulip
7,1,by terry terrybly densiliss primer 3700076440072
7,1,халат декорированный кружевом
7,1,трапеция юбка
7,1,brooks brothers пиджак
7,1,316742
7,1,чехол iphone x
7,1,фо
7,1,clarins+paris+multi
7,1,82211667
7,1,поискshiseido румяна
7,1,пижама paul smith
7,1,316844
7,1,свитер+мужчкой
7,1,etro бушлат
7,1,36240
7,1,детские туфли
7,1,love moschino платья
7,1,week+end+max+mara
7,1,ремень для часов
7,1,jil sander визитница
7,1,379070
7,1,п+злате+серебряный
7,1,комбинезон+стела+макартни
7,1,код: 355477 s max mara воротник из меха-песца
7,1,belly bandit
7,1,maxmara+платье-миди+с+v-образнымвырезом
7,1,олимпийские+костюмы
7,1,victoria+beckham+
7,1,кошелёк etro с птицей
7,1,scervino сумкапоиск
7,1,facchini
7,1,флагманский магазин чемпионат мира
7,1,326222
7,1,поиск65460362
7,1,"elisabetta franchi,"
7,1,ruco+lane
7,1,416801
7,1,аксессуары etro
7,1,436692
7,1,409926
7,1,поискпальто mgm
7,1,mc barth
7,1,be carly
7,1,армани+рубашка
7,1,поискбезрукавка
7,1,13660469
7,1,поисккосынки
7,1,357913
7,1,max&co серьги
7,1,пальто418365
7,1,шорты max
7,1,куртки+мужские+
7,1,137761
7,1,shine
7,1,sport+suits+
7,1,392973
7,1,316654
7,1,clinique exfoliating scrub gommage tonique
7,1,увлажняющий крем
7,1,басовый джемпер weekendby max mara
7,1,cl 70/85
7,1,ободок женский
7,1,поисккашемир женский
7,1,платья спортивные
7,1,водолазка weekend
7,1,consuelo
7,1,ermano scervino топ
7,1,пятая авеню туалетная вода
7,1,ампулы
7,1,рубашка max mara
7,1,383796
7,1,max mara жакет из льна
7,1,373123
7,1,шапка+из+альпаки
7,1,broo
7,1,263673
7,1,пудра hd
7,1,palette
7,1,ninetta
7,1,1098379
7,1,248516
7,1,pedro garcia
7,1,52
7,1,374831
7,1,кепка bosco family
7,1,marc скейт
7,1,сумки christian dior
7,1,469885
7,1,dramna
7,1,50394450
7,1,he00298394
7,1,142441
7,1,burbury+
7,1,b84425
7,1,317156
7,1,s max mara плащ
7,1,сарафаноиск
7,1,253960
7,1,394970
7,1,374030
7,1,448732
7,1,399615
7,1,415982
7,1,armani спорт
7,1,юбки+msgm
7,1,джинсы closed
7,1,313966
7,1,189572
7,1,поискшорты плавательные
7,1,pal тельняшка
7,1,378903
7,1,код 41786
7,1,light-expert
7,1,cellcosmet
7,1,blues
7,1,пуховик max mara weekend
7,1,пальто балоневое weekend max mara
7,1,стеганое демисезонное пальто
7,1,поиспижама
7,1,caractre
7,1,код 419390
7,1,обувь с мехом
7,1,бомбер paul smith
7,1,домашнее платье
7,1,пуховик et
7,1,good girl
7,1,косметичка женская etro 0054323 vbag
7,1,maxmara katai
7,1,кюллот
7,1,пкашемироиск
7,1,поискпоиск
7,1,max&go футболки
7,1,max+mara+кейп
7,1,456980
7,1,358559
7,1,431739
7,1,etro женщинам
7,1,парфюм+лалик
7,1,344467
7,1,стоун+айленд+для+мальчика+14+лет+зимняя
7,1,пальто на меховом подкладе
7,1,топ покрытие для ногтей
7,1,риофутбрлки
7,1,костюм+max+mara
7,1,933441
7,1,405801
7,1,etro+мужская+коллекция
7,1,поискджимми чу
7,1,self-po
7,1,427996
7,1,329925
7,1,343598
7,1,396449
7,1,moncler+for+kids
7,1,mc
7,1,виктория+андреянова
7,1,417114
7,1,женские+ароматы
7,1,шуба hugo boss
7,1,332840
7,1,юбка бархатная
7,1,alessandra rich
7,1,фактурной
7,1,74620
7,1,etro royal pavillion
7,1,сумка бордовая
7,1,кружевная черная юбка
7,1,укорочённый+пуховик+с+капюшоном
7,1,вельветовые+брюки+женские+
7,1,поискisabel+marant
7,1,o. x.s
7,1,340526
7,1,футболка из хлопка с принтом плавание
7,1,233143
7,1,41217
7,1,ie labo
7,1,weekend+max+mara+свитшот
7,1,мини bobby brown
7,1,jukohbi plasental moisturizing gel.
7,1,рюкзак+kenzo+
7,1,мужские+шлёпанцы
7,1,серия+200230
7,1,compact expert dual powder
7,1,юбка+из+сетки+с+вышивкой+max+mara+
7,1,lana virgin
7,1,одежда+на+пуху+марки+marina+rinaldi
7,1,платье+weekend+max+mara+52260173/w18
7,1,319177
7,1,425794
7,1,кроссовки moschino teddy
7,1,жилет aspesi
7,1,ботнки+женские+
7,1,платок versace
7,1,454916
7,1,burberry+обувь
7,1,носки с маркировкой„топ”
7,1,полировочная машинка
7,1,agent+provocateur+
7,1,352258
7,1,балдинини силикон балетки
7,1,куртка розовая
7,1,адреса max mara
7,1,спортивные костюмы bosco
7,1,баланс
7,1,etro блуза топ
7,1,шарф детский
7,1,косметика rexilane
7,1,la femme prada
7,1,artem shadow
7,1,anna club by la perla
7,1,пиджак+maxmara+женский
7,1,пуховики max maraиск
7,1,creed+aventus
7,1,sun+sensitive+luminous+tan
7,1,302273
7,1,447218
7,1,337743
7,1,саша бакушина
7,1,biosource
7,1,155163
7,1,костюмы bosco
7,1,burberry men
7,1,платье с цветочным узором
7,1,258892
7,1,галстуки поиск
7,1,одежда+для+пилатесайога
7,1,clinique anti-bleamish
7,1,karl lagerfeldпоиск
7,1,длина по внут шву: 60 см
7,1,manudoeci
7,1,149746
7,1,sport max cod b
7,1,352140
7,1,47175
7,1,карта лояльности
7,1,409706
7,1,юбка 61060383 max mara
7,1,туника+пляжная+жен
7,1,пальто женское с капюшоном
7,1,114854
7,1,поиск кросовки зимние
7,1,224939
7,1,237166
7,1,boadicea+the+victorious
7,1,хлопковая блуза etro
7,1,dolche and gabanna
7,1,кашемировое+платье
7,1,david
7,1,пальто с меховой отделкой
7,1,lancom rouge rouge
7,1,287229
7,1,русский дизайнер
7,1,поискpaul+smith+denim
7,1,paul smith кроссовки с контрастной вставкой uk6 uk7 uk8 uk9 uk10 uk11 в корзину кроссовки с контрастной вставкой- общий вид кроссовки с контрастной вставкой- обтравка1 кроссовки с контрастной вставкой- обтравка2 кроссовки с контрастной вставкой- обтравка3 кроссовки с контрастной вставкой- обтравка4
7,1,морион
7,1,360815
7,1,412455
7,1,панбархат
7,1,блузка+черная
7,1,maxmara s пальто
7,1,228823
7,1,arlettis
7,1,комбине
7,1,gucci шарф
7,1,keiko
7,1,баланс на карте
7,1,stella macartni
7,1,diane+von+fu
7,1,356175
7,1,top+coast
7,1,сорочка+шёлк+
7,1,mgsm+
7,1,брошь+maxmara+
7,1,michel+binda
7,1,кабинет
7,1,тональное средство urban decay
7,1,плетёная
7,1,383387
7,1,selfportain
7,1,life plankton
7,1,392323
7,1,черное+пальто
7,1,46550
7,1,комбинезон max&co комбинезон с...
7,1,поискджоггеры
7,1,11310982000
7,1,готье
7,1,женская+пижама
7,1,сдельный купальник
7,1,365170
7,1,панама++мужская
7,1,45815
7,1,81394
7,1,baby+expert
7,1,sorry im not
7,1,пледы+песочницы
7,1,c003fbo
7,1,вязаный
7,1,комбинезон+стеганый
7,1,318240
7,1,319024
7,1,мембран
7,1,daniel mandarin
7,1,aeronautica+military+l+
7,1,datuno
7,1,костюмы голубб
7,1,renergie nuit multi-lift
7,1,373093
7,1,368816
7,1,u1p410/8303w17
7,1,221887
7,1,шерстяное+платье
7,1,артековсеий рюкзак
7,1,кеппи
7,1,puerto brunelli
7,1,amen
7,1,поиск221655
7,1,масло для снятия макияжа
7,1,флисовый костюм
7,1,trusssrdi
7,1,442304
7,1,максмара одежда
7,1,10110481
7,1,430037
7,1,500877
7,1,430399
7,1,стеганая куртка мужская
7,1,423577
7,1,простые карандаши канцелярия
7,1,serapian портфели
7,1,платье прямого силуэта с отделкой
7,1,399326
7,1,premier
7,1,de paris
7,1,guerlain+shalimar+parfum 
7,1,p.a.r.o.s
7,1,269597
7,1,грибы
7,1,адд
7,1,миссони
7,1,amber
7,1,310266
7,1,сумка редикюль max mara
7,1,146417
7,1,поиск3lab
7,1,70671
7,1,325905
7,1,weekend+пуловер
7,1,413659
7,1,блокнот артек
7,1,81340318
7,1,time master intensive program
7,1,355496
7,1,гуччи+кед
7,1,329391
7,1,bioretin
7,1,372881
7,1,345443
7,1,carita+
7,1,254390
7,1,paul smith кроссовки
7,1,341775
7,1,dolce+gabbana+ботильоны
7,1,лыжн
7,1,поискmoschino love
7,1,тридевять
7,1,etro юбки
7,1,368574
7,1,419238
7,1,l’atre
7,1,airforce
7,1,331105
7,1,209125
7,1,169903
7,1,lancome+lextrait
7,1,200505
7,1,ovation
7,1,сборная москвы
7,1,versace блузка
7,1,лоферы мужские
7,1,платье-мини вязаное
7,1,duomo arancio uva rossa
7,1,243591
7,1,ermanno schervino d336d715
7,1,поиск+перчатки+etro
7,1,джемпер+свободного+кроя
7,1,stíl+ettől+ön+léc
7,1,320734
7,1,387741
7,1,353310
7,1,la+perlaсорочка+la+perla
7,1,versace+collection
7,1,456356
7,1,на пояс
7,1,armani+пуховик
7,1,тени sensai
7,1,лазерная пилка
7,1,318072
7,1,tony+burch+
7,1,парэо
7,1,287250
7,1,237346
7,1,зебры
7,1,terryfic+oud
7,1,171302
7,1,383688
7,1,шапка weekend max mara шапка
7,1,35396
7,1,373097
7,1,spiritueuse double vanille guerlain
